lvl3_pcode;lvl3_name;lvl2_pcode;lvl2_name;lvl1_pcode;lvl1_name;week;year;OPD_CONSULT;OPD_CONSULT_c;OPD_M_CASES;OPD_M_CASES_c;IPD_DISCH;IPD_DISCH_c;IPD_M_DISCH;IPD_M_DISCH_c;IPD_M_DEATH;IPD_M_DEATH_c;MOH_CONSULT;MOH_CONSULT_c;MOH_M_CASES;MOH_M_CASES_c
ner003001;maradi;ner002070;Mayahi;ner002159;Aire du CSI Amani Arewa;4;2019;6;31;1;1;0;0;2;2;3;3;9;9;5;7
ner003001;maradi;ner002070;Mayahi;ner002159;Aire du CSI Amani Arewa;5;2019;5;36;5;5;3;3;1;1;5;5;2;2;4;4
ner003001;maradi;ner002070;Mayahi;ner002159;Aire du CSI Amani Arewa;6;2019;10;46;10;10;4;4;3;3;5;5;3;3;4;8
ner003001;maradi;ner002070;Mayahi;ner002159;Aire du CSI Amani Arewa;7;2019;9;55;0;0;5;5;2;2;1;1;9;9;9;9
ner003001;maradi;ner002070;Mayahi;ner002159;Aire du CSI Amani Arewa;8;2019;2;57;2;2;4;4;5;5;3;3;3;3;7;7
ner003001;maradi;ner002070;Mayahi;ner002159;Aire du CSI Amani Arewa;9;2019;2;59;2;2;5;5;5;10;5;5;14;17;4;4
ner003001;maradi;ner002070;Mayahi;ner002159;Aire du CSI Amani Arewa;10;2019;13;72;0;0;1;1;5;5;4;4;4;21;5;5
ner003001;maradi;ner002070;Mayahi;ner002159;Aire du CSI Amani Arewa;11;2019;6;78;2;2;3;3;0;0;5;5;8;8;2;2
ner003001;maradi;ner002070;Mayahi;ner002159;Aire du CSI Amani Arewa;12;2019;2;80;3;3;1;1;0;0;0;0;7;15;7;7
ner003001;maradi;ner002070;Mayahi;ner002159;Aire du CSI Amani Arewa;13;2019;11;91;10;10;1;1;2;2;3;3;13;13;3;3
ner003001;maradi;ner002070;Mayahi;ner002159;Aire du CSI Amani Arewa;14;2019;12;103;2;2;3;3;4;4;4;4;8;8;4;4
ner003001;maradi;ner002070;Mayahi;ner002159;Aire du CSI Amani Arewa;15;2019;8;111;9;9;2;5;3;3;4;4;12;12;3;7
ner003001;maradi;ner002070;Mayahi;ner002159;Aire du CSI Amani Arewa;16;2019;1;112;9;9;2;2;2;5;2;6;9;9;9;9
ner003001;maradi;ner002070;Mayahi;ner002159;Aire du CSI Amani Arewa;17;2019;7;119;9;9;3;5;0;5;1;1;7;7;4;4
ner003001;maradi;ner002070;Mayahi;ner002159;Aire du CSI Amani Arewa;18;2019;10;129;3;3;0;0;2;2;3;3;4;4;5;5
ner003001;maradi;ner002070;Mayahi;ner002159;Aire du CSI Amani Arewa;19;2019;12;141;0;0;4;4;1;1;0;0;13;13;1;1
ner003001;maradi;ner002070;Mayahi;ner002159;Aire du CSI Amani Arewa;20;2019;8;149;4;4;0;0;5;5;3;3;3;3;3;3
ner003001;maradi;ner002070;Mayahi;ner002159;Aire du CSI Amani Arewa;21;2019;10;159;4;4;2;2;1;6;4;4;8;8;8;8
ner003001;maradi;ner002070;Mayahi;ner002159;Aire du CSI Amani Arewa;22;2019;14;173;5;5;4;4;5;5;2;2;14;14;1;1
ner003001;maradi;ner002070;Mayahi;ner002159;Aire du CSI Amani Arewa;23;2019;15;188;9;9;5;5;3;3;5;5;4;4;10;10
ner003001;maradi;ner002070;Mayahi;ner002159;Aire du CSI Amani Arewa;24;2019;10;198;5;5;0;0;0;0;1;1;0;0;5;5
ner003001;maradi;ner002070;Mayahi;ner002159;Aire du CSI Amani Arewa;25;2019;13;211;5;5;3;3;1;1;2;2;13;13;0;0
ner003001;maradi;ner002070;Mayahi;ner002159;Aire du CSI Amani Arewa;26;2019;12;223;2;2;0;0;4;4;1;1;7;7;4;4
ner003001;maradi;ner002070;Mayahi;ner002159;Aire du CSI Amani Arewa;27;2018;0;223;5;5;3;3;4;4;0;0;9;16;3;3
ner003001;maradi;ner002070;Mayahi;ner002159;Aire du CSI Amani Arewa;28;2018;15;238;10;10;4;4;1;1;2;2;14;14;5;5
ner003001;maradi;ner002070;Mayahi;ner002159;Aire du CSI Amani Arewa;29;2018;14;252;8;8;0;0;4;4;4;4;0;0;0;0
ner003001;maradi;ner002070;Mayahi;ner002159;Aire du CSI Amani Arewa;30;2018;1;253;8;8;1;1;2;6;4;4;3;3;3;3
ner003001;maradi;ner002070;Mayahi;ner002159;Aire du CSI Amani Arewa;31;2018;6;259;4;4;4;4;3;3;3;3;4;4;1;1
ner003001;maradi;ner002070;Mayahi;ner002159;Aire du CSI Amani Arewa;32;2018;15;274;6;6;3;3;3;3;0;0;7;11;8;8
ner003001;maradi;ner002070;Mayahi;ner002159;Aire du CSI Amani Arewa;33;2018;7;281;2;2;5;5;5;5;5;5;13;13;3;3
ner003001;maradi;ner002070;Mayahi;ner002159;Aire du CSI Amani Arewa;34;2018;6;287;3;3;1;1;4;4;4;4;14;14;6;6
ner003001;maradi;ner002070;Mayahi;ner002159;Aire du CSI Amani Arewa;35;2018;5;292;6;6;0;0;0;0;3;3;6;6;4;4
ner003001;maradi;ner002070;Mayahi;ner002159;Aire du CSI Amani Arewa;36;2018;4;296;1;1;2;2;0;0;1;1;4;10;0;0
ner003001;maradi;ner002070;Mayahi;ner002159;Aire du CSI Amani Arewa;37;2018;2;298;1;1;1;3;1;1;1;1;2;2;9;9
ner003001;maradi;ner002070;Mayahi;ner002159;Aire du CSI Amani Arewa;38;2018;0;298;4;4;0;0;1;1;2;2;3;5;8;8
ner003001;maradi;ner002070;Mayahi;ner002159;Aire du CSI Amani Arewa;39;2018;13;311;2;2;4;4;1;1;5;5;2;7;2;2
ner003001;maradi;ner002070;Mayahi;ner002159;Aire du CSI Amani Arewa;40;2018;7;318;10;10;1;1;1;1;2;2;12;19;6;6
ner003001;maradi;ner002070;Mayahi;ner002159;Aire du CSI Amani Arewa;41;2018;12;330;10;10;1;1;2;3;4;6;10;10;0;0
ner003001;maradi;ner002070;Mayahi;ner002159;Aire du CSI Amani Arewa;42;2018;9;339;8;8;4;4;0;0;4;4;3;3;1;1
ner003001;maradi;ner002070;Mayahi;ner002159;Aire du CSI Amani Arewa;43;2018;11;350;7;7;2;2;4;4;2;2;14;14;9;9
ner003001;maradi;ner002070;Mayahi;ner002159;Aire du CSI Amani Arewa;44;2018;7;357;6;6;0;0;2;2;4;4;13;13;2;2
ner003001;maradi;ner002070;Mayahi;ner002159;Aire du CSI Amani Arewa;45;2018;2;359;2;2;2;2;1;1;3;3;13;13;1;1
ner003001;maradi;ner002070;Mayahi;ner002159;Aire du CSI Amani Arewa;46;2018;15;374;9;9;3;3;4;4;5;5;8;8;1;1
ner003001;maradi;ner002070;Mayahi;ner002159;Aire du CSI Amani Arewa;47;2018;12;386;7;7;2;2;5;5;1;1;10;10;0;0
ner003001;maradi;ner002070;Mayahi;ner002159;Aire du CSI Amani Arewa;48;2018;15;401;7;7;0;0;1;6;1;1;11;11;0;0
ner003001;maradi;ner002070;Mayahi;ner002159;Aire du CSI Amani Arewa;49;2018;5;406;6;6;3;3;2;2;3;3;0;0;8;8
ner003001;maradi;ner002070;Mayahi;ner002159;Aire du CSI Amani Arewa;50;2018;1;407;2;2;0;0;1;1;4;4;11;11;2;2
ner003001;maradi;ner002070;Mayahi;ner002159;Aire du CSI Amani Arewa;51;2018;13;420;3;3;0;0;4;4;1;5;14;14;10;10
ner003001;maradi;ner002070;Mayahi;ner002159;Aire du CSI Amani Arewa;52;2018;14;434;5;5;4;4;5;5;3;3;12;12;2;2
ner003001;maradi;ner002070;Mayahi;ner002160;Aire du CSI Dan Mairo;1;2019;5;5;2;2;0;0;2;2;3;3;9;9;6;8
ner003001;maradi;ner002070;Mayahi;ner002160;Aire du CSI Dan Mairo;2;2019;12;17;7;7;4;4;3;3;3;3;6;6;0;8
ner003001;maradi;ner002070;Mayahi;ner002160;Aire du CSI Dan Mairo;3;2019;9;26;8;8;0;0;5;5;3;3;5;5;9;17
ner003001;maradi;ner002070;Mayahi;ner002160;Aire du CSI Dan Mairo;4;2019;5;31;7;7;3;3;2;2;3;3;13;13;8;25
ner003001;maradi;ner002070;Mayahi;ner002160;Aire du CSI Dan Mairo;5;2019;0;31;4;4;5;5;1;1;3;3;6;6;4;29
ner003001;maradi;ner002070;Mayahi;ner002160;Aire du CSI Dan Mairo;6;2019;8;39;1;1;2;2;0;0;5;5;11;11;6;6
ner003001;maradi;ner002070;Mayahi;ner002160;Aire du CSI Dan Mairo;7;2019;1;40;6;6;2;2;3;3;2;7;12;12;7;7
ner003001;maradi;ner002070;Mayahi;ner002160;Aire du CSI Dan Mairo;8;2019;4;44;3;3;5;5;0;0;0;0;7;7;0;0
ner003001;maradi;ner002070;Mayahi;ner002160;Aire du CSI Dan Mairo;9;2019;15;59;10;10;3;3;0;0;4;4;8;15;5;5
ner003001;maradi;ner002070;Mayahi;ner002160;Aire du CSI Dan Mairo;10;2019;3;62;2;2;5;5;4;4;2;2;14;14;0;0
ner003001;maradi;ner002070;Mayahi;ner002160;Aire du CSI Dan Mairo;11;2019;6;68;7;7;2;2;5;5;3;3;9;9;10;10
ner003001;maradi;ner002070;Mayahi;ner002160;Aire du CSI Dan Mairo;12;2019;10;78;9;9;5;5;4;4;0;0;14;14;4;4
ner003001;maradi;ner002070;Mayahi;ner002160;Aire du CSI Dan Mairo;13;2019;2;80;2;2;4;4;5;5;4;4;12;12;10;10
ner003001;maradi;ner002070;Mayahi;ner002160;Aire du CSI Dan Mairo;14;2019;12;92;7;7;2;2;3;3;0;0;4;4;3;3
ner003001;maradi;ner002070;Mayahi;ner002160;Aire du CSI Dan Mairo;15;2019;4;96;5;5;0;0;0;0;2;2;5;5;8;8
ner003001;maradi;ner002070;Mayahi;ner002160;Aire du CSI Dan Mairo;16;2019;5;101;4;4;4;4;4;4;5;5;10;10;3;3
ner003001;maradi;ner002070;Mayahi;ner002160;Aire du CSI Dan Mairo;17;2019;7;108;0;0;3;3;1;1;1;1;9;9;0;0
ner003001;maradi;ner002070;Mayahi;ner002160;Aire du CSI Dan Mairo;18;2019;12;120;6;6;1;1;3;3;4;4;8;8;1;1
ner003001;maradi;ner002070;Mayahi;ner002160;Aire du CSI Dan Mairo;19;2019;12;132;5;5;4;4;3;3;2;2;4;12;2;2
ner003001;maradi;ner002070;Mayahi;ner002160;Aire du CSI Dan Mairo;20;2019;14;146;2;2;1;1;4;4;1;1;0;0;0;0
ner003001;maradi;ner002070;Mayahi;ner002160;Aire du CSI Dan Mairo;21;2019;0;146;5;5;3;3;1;1;4;4;14;14;1;1
ner003001;maradi;ner002070;Mayahi;ner002160;Aire du CSI Dan Mairo;22;2019;2;148;6;6;0;0;2;2;2;2;3;3;0;0
ner003001;maradi;ner002070;Mayahi;ner002160;Aire du CSI Dan Mairo;23;2019;4;152;0;0;4;4;1;1;3;3;7;7;0;0
ner003001;maradi;ner002070;Mayahi;ner002160;Aire du CSI Dan Mairo;24;2019;12;164;7;7;4;4;5;5;3;6;1;1;5;5
ner003001;maradi;ner002070;Mayahi;ner002160;Aire du CSI Dan Mairo;25;2019;12;176;3;3;5;5;2;2;1;1;10;10;3;3
ner003001;maradi;ner002070;Mayahi;ner002160;Aire du CSI Dan Mairo;26;2019;9;185;0;0;4;4;5;5;2;2;6;6;1;1
ner003001;maradi;ner002070;Mayahi;ner002160;Aire du CSI Dan Mairo;27;2018;9;194;9;9;0;0;5;5;1;1;2;8;7;7
ner003001;maradi;ner002070;Mayahi;ner002160;Aire du CSI Dan Mairo;28;2018;12;206;2;2;2;2;0;0;3;3;4;4;7;7
ner003001;maradi;ner002070;Mayahi;ner002160;Aire du CSI Dan Mairo;29;2018;11;217;9;9;5;5;2;2;4;4;14;14;5;5
ner003001;maradi;ner002070;Mayahi;ner002160;Aire du CSI Dan Mairo;30;2018;15;232;9;9;0;0;2;4;5;5;11;25;7;7
ner003001;maradi;ner002070;Mayahi;ner002160;Aire du CSI Dan Mairo;31;2018;3;235;9;9;2;2;3;7;1;1;0;0;4;4
ner003001;maradi;ner002070;Mayahi;ner002160;Aire du CSI Dan Mairo;32;2018;3;238;9;9;1;3;2;9;2;2;9;9;4;4
ner003001;maradi;ner002070;Mayahi;ner002160;Aire du CSI Dan Mairo;33;2018;3;241;8;8;1;1;0;0;2;4;3;3;8;12
ner003001;maradi;ner002070;Mayahi;ner002160;Aire du CSI Dan Mairo;34;2018;9;250;9;9;4;4;2;2;2;2;1;1;0;12
ner003001;maradi;ner002070;Mayahi;ner002160;Aire du CSI Dan Mairo;35;2018;15;265;10;10;2;2;5;5;2;2;5;5;4;16
ner003001;maradi;ner002070;Mayahi;ner002160;Aire du CSI Dan Mairo;36;2018;1;266;3;3;1;1;5;5;3;3;12;17;10;10
ner003001;maradi;ner002070;Mayahi;ner002160;Aire du CSI Dan Mairo;37;2018;1;267;4;4;1;1;2;2;3;6;11;11;10;20
ner003001;maradi;ner002070;Mayahi;ner002160;Aire du CSI Dan Mairo;38;2018;5;272;6;6;2;2;2;2;2;2;1;12;10;10
ner003001;maradi;ner002070;Mayahi;ner002160;Aire du CSI Dan Mairo;39;2018;13;285;9;9;5;5;0;0;4;4;9;9;7;7
ner003001;maradi;ner002070;Mayahi;ner002160;Aire du CSI Dan Mairo;40;2018;0;285;2;2;3;3;1;1;0;0;6;6;10;10
ner003001;maradi;ner002070;Mayahi;ner002160;Aire du CSI Dan Mairo;41;2018;2;287;9;9;2;2;4;4;0;0;9;9;0;10
ner003001;maradi;ner002070;Mayahi;ner002160;Aire du CSI Dan Mairo;42;2018;12;299;4;4;5;5;2;2;4;4;13;13;0;0
ner003001;maradi;ner002070;Mayahi;ner002160;Aire du CSI Dan Mairo;43;2018;9;308;8;8;1;1;3;3;0;0;8;8;4;4
ner003001;maradi;ner002070;Mayahi;ner002160;Aire du CSI Dan Mairo;44;2018;4;312;1;1;0;0;0;0;4;4;7;7;7;7
ner003001;maradi;ner002070;Mayahi;ner002160;Aire du CSI Dan Mairo;45;2018;10;322;1;1;0;0;2;2;3;7;11;11;8;8
ner003001;maradi;ner002070;Mayahi;ner002160;Aire du CSI Dan Mairo;46;2018;7;329;5;5;3;3;2;2;1;1;6;17;4;4
ner003001;maradi;ner002070;Mayahi;ner002160;Aire du CSI Dan Mairo;47;2018;6;335;7;7;1;4;3;3;0;0;11;11;9;9
ner003001;maradi;ner002070;Mayahi;ner002160;Aire du CSI Dan Mairo;48;2018;12;347;6;6;4;4;1;1;4;4;14;14;3;3
ner003001;maradi;ner002070;Mayahi;ner002160;Aire du CSI Dan Mairo;49;2018;10;357;10;10;1;5;4;4;0;0;15;15;6;6
ner003001;maradi;ner002070;Mayahi;ner002160;Aire du CSI Dan Mairo;50;2018;8;365;5;5;2;2;4;4;5;5;4;19;0;0
ner003001;maradi;ner002070;Mayahi;ner002160;Aire du CSI Dan Mairo;51;2018;10;375;2;2;2;2;1;1;4;9;1;1;10;10
ner003001;maradi;ner002070;Mayahi;ner002160;Aire du CSI Dan Mairo;52;2018;6;381;10;10;4;6;5;5;3;3;11;11;0;0
ner003001;maradi;ner002070;Mayahi;ner002161;Aire du CSI Mafarawa;1;2019;0;0;7;7;0;0;3;3;1;1;12;12;8;8
ner003001;maradi;ner002070;Mayahi;ner002161;Aire du CSI Mafarawa;2;2019;3;3;3;3;0;0;5;5;0;1;8;8;7;7
ner003001;maradi;ner002070;Mayahi;ner002161;Aire du CSI Mafarawa;3;2019;11;14;4;4;3;3;5;5;4;4;14;22;9;9
ner003001;maradi;ner002070;Mayahi;ner002161;Aire du CSI Mafarawa;4;2019;15;29;5;5;2;2;2;2;0;0;8;8;5;5
ner003001;maradi;ner002070;Mayahi;ner002161;Aire du CSI Mafarawa;5;2019;6;35;8;8;1;3;3;3;3;3;15;15;5;5
ner003001;maradi;ner002070;Mayahi;ner002161;Aire du CSI Mafarawa;6;2019;14;49;1;1;3;3;0;0;1;1;0;0;9;9
ner003001;maradi;ner002070;Mayahi;ner002161;Aire du CSI Mafarawa;7;2019;11;60;2;2;3;3;0;0;3;4;2;2;0;0
ner003001;maradi;ner002070;Mayahi;ner002161;Aire du CSI Mafarawa;8;2019;7;67;7;7;5;5;3;3;2;2;2;2;6;6
ner003001;maradi;ner002070;Mayahi;ner002161;Aire du CSI Mafarawa;9;2019;13;80;8;8;3;3;1;1;5;5;2;2;1;1
ner003001;maradi;ner002070;Mayahi;ner002161;Aire du CSI Mafarawa;10;2019;5;85;6;6;4;4;0;0;0;0;10;10;0;0
ner003001;maradi;ner002070;Mayahi;ner002161;Aire du CSI Mafarawa;11;2019;7;92;5;5;5;5;5;5;1;1;13;13;1;1
ner003001;maradi;ner002070;Mayahi;ner002161;Aire du CSI Mafarawa;12;2019;4;96;9;9;1;1;4;4;4;4;2;2;4;4
ner003001;maradi;ner002070;Mayahi;ner002161;Aire du CSI Mafarawa;13;2019;15;111;6;6;2;2;2;2;1;1;1;1;3;3
ner003001;maradi;ner002070;Mayahi;ner002161;Aire du CSI Mafarawa;14;2019;7;118;5;5;1;1;5;5;4;4;0;0;5;5
ner003001;maradi;ner002070;Mayahi;ner002161;Aire du CSI Mafarawa;15;2019;10;128;9;9;4;4;3;3;4;4;9;9;4;9
ner003001;maradi;ner002070;Mayahi;ner002161;Aire du CSI Mafarawa;16;2019;8;136;1;1;1;1;5;5;5;5;10;10;0;0
ner003001;maradi;ner002070;Mayahi;ner002161;Aire du CSI Mafarawa;17;2019;15;151;10;10;3;3;2;2;2;2;1;1;6;6
ner003001;maradi;ner002070;Mayahi;ner002161;Aire du CSI Mafarawa;18;2019;1;152;10;10;1;4;4;6;2;2;7;7;7;13
ner003001;maradi;ner002070;Mayahi;ner002161;Aire du CSI Mafarawa;19;2019;6;158;1;1;4;4;1;1;5;5;12;12;3;3
ner003001;maradi;ner002070;Mayahi;ner002161;Aire du CSI Mafarawa;20;2019;2;160;10;10;3;3;4;4;2;2;15;15;3;3
ner003001;maradi;ner002070;Mayahi;ner002161;Aire du CSI Mafarawa;21;2019;12;172;0;0;1;1;3;3;1;1;6;6;1;1
ner003001;maradi;ner002070;Mayahi;ner002161;Aire du CSI Mafarawa;22;2019;1;173;1;1;4;4;0;0;2;2;5;5;0;0
ner003001;maradi;ner002070;Mayahi;ner002161;Aire du CSI Mafarawa;23;2019;3;176;0;0;0;0;5;5;4;4;14;14;4;4
ner003001;maradi;ner002070;Mayahi;ner002161;Aire du CSI Mafarawa;24;2019;7;183;8;8;3;3;4;4;0;0;4;4;1;1
ner003001;maradi;ner002070;Mayahi;ner002161;Aire du CSI Mafarawa;25;2019;10;193;7;7;3;3;4;4;1;1;8;12;5;5
ner003001;maradi;ner002070;Mayahi;ner002161;Aire du CSI Mafarawa;26;2019;0;193;2;2;5;8;1;1;1;1;2;2;1;6
ner003001;maradi;ner002070;Mayahi;ner002161;Aire du CSI Mafarawa;27;2018;2;195;10;10;4;4;2;2;1;1;8;8;5;11
ner003001;maradi;ner002070;Mayahi;ner002161;Aire du CSI Mafarawa;28;2018;6;201;2;2;4;4;1;1;0;1;11;11;4;4
ner003001;maradi;ner002070;Mayahi;ner002161;Aire du CSI Mafarawa;29;2018;14;215;7;7;1;1;2;2;0;0;7;7;7;11
ner003001;maradi;ner002070;Mayahi;ner002161;Aire du CSI Mafarawa;30;2018;14;229;9;9;4;4;4;4;5;5;4;4;4;4
ner003001;maradi;ner002070;Mayahi;ner002161;Aire du CSI Mafarawa;31;2018;5;234;4;4;0;0;2;2;4;4;7;7;9;9
ner003001;maradi;ner002070;Mayahi;ner002161;Aire du CSI Mafarawa;32;2018;11;245;3;3;4;4;0;0;5;5;8;8;1;1
ner003001;maradi;ner002070;Mayahi;ner002161;Aire du CSI Mafarawa;33;2018;13;258;4;4;3;3;2;2;3;3;10;10;10;10
ner003001;maradi;ner002070;Mayahi;ner002161;Aire du CSI Mafarawa;34;2018;10;268;0;0;0;0;3;3;1;1;0;0;8;8
ner003001;maradi;ner002070;Mayahi;ner002161;Aire du CSI Mafarawa;35;2018;12;280;6;6;3;3;5;5;2;2;14;14;2;2
ner003001;maradi;ner002070;Mayahi;ner002161;Aire du CSI Mafarawa;36;2018;14;294;6;6;4;4;5;10;4;4;13;27;4;4
ner003001;maradi;ner002070;Mayahi;ner002161;Aire du CSI Mafarawa;37;2018;13;307;0;0;5;5;0;0;0;0;0;0;8;8
ner003001;maradi;ner002070;Mayahi;ner002161;Aire du CSI Mafarawa;38;2018;7;314;5;5;4;4;1;1;4;4;9;9;1;1
ner003001;maradi;ner002070;Mayahi;ner002161;Aire du CSI Mafarawa;39;2018;4;318;7;7;2;2;4;4;4;4;10;10;0;1
ner003001;maradi;ner002070;Mayahi;ner002161;Aire du CSI Mafarawa;40;2018;13;331;2;2;2;2;0;0;3;7;1;1;6;6
ner003001;maradi;ner002070;Mayahi;ner002161;Aire du CSI Mafarawa;41;2018;11;342;10;10;5;5;1;1;5;5;13;13;10;10
ner003001;maradi;ner002070;Mayahi;ner002161;Aire du CSI Mafarawa;42;2018;1;343;10;10;1;1;0;1;5;5;14;14;0;10
ner003001;maradi;ner002070;Mayahi;ner002161;Aire du CSI Mafarawa;43;2018;12;355;9;9;0;0;1;1;1;1;0;0;5;5
ner003001;maradi;ner002070;Mayahi;ner002161;Aire du CSI Mafarawa;44;2018;9;364;10;10;2;2;2;2;4;4;6;6;4;4
ner003001;maradi;ner002070;Mayahi;ner002161;Aire du CSI Mafarawa;45;2018;13;377;5;5;1;1;0;0;4;4;2;2;4;8
ner003001;maradi;ner002070;Mayahi;ner002161;Aire du CSI Mafarawa;46;2018;6;383;7;7;3;3;5;5;4;4;0;0;6;14
ner003001;maradi;ner002070;Mayahi;ner002161;Aire du CSI Mafarawa;47;2018;7;390;7;7;3;3;2;7;2;6;6;6;7;7
ner003001;maradi;ner002070;Mayahi;ner002161;Aire du CSI Mafarawa;48;2018;12;402;0;0;0;3;0;0;1;1;5;5;1;1
ner003001;maradi;ner002070;Mayahi;ner002161;Aire du CSI Mafarawa;49;2018;2;404;2;2;3;3;0;0;2;2;10;15;8;8
ner003001;maradi;ner002070;Mayahi;ner002161;Aire du CSI Mafarawa;50;2018;1;405;5;5;1;1;0;0;4;4;6;21;3;3
ner003001;maradi;ner002070;Mayahi;ner002161;Aire du CSI Mafarawa;51;2018;6;411;2;2;5;5;5;5;3;3;14;14;1;1
ner003001;maradi;ner002070;Mayahi;ner002161;Aire du CSI Mafarawa;52;2018;6;417;1;1;3;8;4;4;3;3;1;1;8;9
ner003001;maradi;ner002070;Mayahi;ner002162;Aire du CSI Dan Koullou;1;2019;10;10;1;1;0;0;1;5;4;4;12;12;3;3
ner003001;maradi;ner002070;Mayahi;ner002162;Aire du CSI Dan Koullou;2;2019;0;10;1;1;1;1;3;8;4;4;7;7;9;12
ner003001;maradi;ner002070;Mayahi;ner002162;Aire du CSI Dan Koullou;3;2019;10;20;8;8;1;1;0;0;5;9;6;6;4;4
ner003001;maradi;ner002070;Mayahi;ner002162;Aire du CSI Dan Koullou;4;2019;15;35;8;8;2;2;5;5;4;4;3;3;6;6
ner003001;maradi;ner002070;Mayahi;ner002162;Aire du CSI Dan Koullou;5;2019;13;48;0;0;5;5;2;2;4;4;12;12;2;8
ner003001;maradi;ner002070;Mayahi;ner002162;Aire du CSI Dan Koullou;6;2019;14;62;10;10;4;4;0;0;2;2;14;14;4;4
ner003001;maradi;ner002070;Mayahi;ner002162;Aire du CSI Dan Koullou;7;2019;0;62;4;4;1;1;5;5;1;1;11;11;4;4
ner003001;maradi;ner002070;Mayahi;ner002162;Aire du CSI Dan Koullou;8;2019;2;64;4;4;1;2;3;8;0;1;2;2;9;9
ner003001;maradi;ner002070;Mayahi;ner002162;Aire du CSI Dan Koullou;9;2019;13;77;1;1;3;3;5;5;4;4;10;10;7;7
ner003001;maradi;ner002070;Mayahi;ner002162;Aire du CSI Dan Koullou;10;2019;15;92;10;10;1;1;5;5;1;1;13;23;9;9
ner003001;maradi;ner002070;Mayahi;ner002162;Aire du CSI Dan Koullou;11;2019;7;99;8;8;1;1;1;1;3;4;15;15;2;2
ner003001;maradi;ner002070;Mayahi;ner002162;Aire du CSI Dan Koullou;12;2019;2;101;5;5;2;2;2;2;1;1;11;11;10;10
ner003001;maradi;ner002070;Mayahi;ner002162;Aire du CSI Dan Koullou;13;2019;11;112;8;8;4;4;1;1;1;1;10;10;9;19
ner003001;maradi;ner002070;Mayahi;ner002162;Aire du CSI Dan Koullou;14;2019;0;112;6;6;2;2;3;3;2;2;7;7;9;9
ner003001;maradi;ner002070;Mayahi;ner002162;Aire du CSI Dan Koullou;15;2019;9;121;0;0;3;3;3;3;2;2;2;9;0;9
ner003001;maradi;ner002070;Mayahi;ner002162;Aire du CSI Dan Koullou;16;2019;9;130;7;7;0;3;3;3;3;3;5;14;8;8
ner003001;maradi;ner002070;Mayahi;ner002162;Aire du CSI Dan Koullou;17;2019;10;140;9;9;2;2;2;2;0;0;10;10;0;0
ner003001;maradi;ner002070;Mayahi;ner002162;Aire du CSI Dan Koullou;18;2019;2;142;2;2;0;0;4;4;0;0;5;5;2;2
ner003001;maradi;ner002070;Mayahi;ner002162;Aire du CSI Dan Koullou;19;2019;11;153;10;10;3;3;3;3;4;4;2;2;4;4
ner003001;maradi;ner002070;Mayahi;ner002162;Aire du CSI Dan Koullou;20;2019;8;161;10;10;0;0;1;4;4;4;8;8;4;8
ner003001;maradi;ner002070;Mayahi;ner002162;Aire du CSI Dan Koullou;21;2019;8;169;0;0;1;1;4;4;0;0;5;5;10;10
ner003001;maradi;ner002070;Mayahi;ner002162;Aire du CSI Dan Koullou;22;2019;1;170;8;8;4;4;0;0;4;4;6;6;7;7
ner003001;maradi;ner002070;Mayahi;ner002162;Aire du CSI Dan Koullou;23;2019;13;183;9;9;5;5;5;5;0;0;2;2;10;10
ner003001;maradi;ner002070;Mayahi;ner002162;Aire du CSI Dan Koullou;24;2019;15;198;8;8;3;3;3;3;1;1;6;6;2;2
ner003001;maradi;ner002070;Mayahi;ner002162;Aire du CSI Dan Koullou;25;2019;1;199;2;2;2;2;3;3;3;3;10;16;1;1
ner003001;maradi;ner002070;Mayahi;ner002162;Aire du CSI Dan Koullou;26;2019;6;205;0;0;4;4;5;5;5;5;0;0;4;4
ner003001;maradi;ner002070;Mayahi;ner002162;Aire du CSI Dan Koullou;27;2018;15;220;3;3;2;2;0;0;5;5;5;5;4;8
ner003001;maradi;ner002070;Mayahi;ner002162;Aire du CSI Dan Koullou;28;2018;11;231;9;9;0;0;5;5;0;0;5;5;8;8
ner003001;maradi;ner002070;Mayahi;ner002162;Aire du CSI Dan Koullou;29;2018;2;233;1;1;0;0;1;1;4;4;12;12;0;0
ner003001;maradi;ner002070;Mayahi;ner002162;Aire du CSI Dan Koullou;30;2018;14;247;10;10;0;0;2;2;1;5;3;3;4;4
ner003001;maradi;ner002070;Mayahi;ner002162;Aire du CSI Dan Koullou;31;2018;11;258;1;1;2;2;0;0;5;5;12;12;0;0
ner003001;maradi;ner002070;Mayahi;ner002162;Aire du CSI Dan Koullou;32;2018;12;270;10;10;1;1;2;2;0;0;7;7;3;3
ner003001;maradi;ner002070;Mayahi;ner002162;Aire du CSI Dan Koullou;33;2018;1;271;3;3;4;4;4;4;5;5;3;3;10;10
ner003001;maradi;ner002070;Mayahi;ner002162;Aire du CSI Dan Koullou;34;2018;10;281;1;1;5;5;5;5;2;2;9;9;0;0
ner003001;maradi;ner002070;Mayahi;ner002162;Aire du CSI Dan Koullou;35;2018;2;283;1;1;1;1;2;7;3;3;11;11;10;10
ner003001;maradi;ner002070;Mayahi;ner002162;Aire du CSI Dan Koullou;36;2018;0;283;1;1;1;1;0;7;3;6;11;11;4;14
